group1,group2,value,weight
B,D,-2.06069967636416,10
A,D,-0.250282550072565,3
B,D,0.532371581911119,6
A,D,1.02151517433801,4
B,D,-0.166236280916903,1
A,D,0.445346604905361,9
B,D,0.974957791930811,5
A,D,0.414656571312991,10
B,D,0.49819120483023,1
A,D,-0.318164392516627,8
B,D,-1.129873789076,2
A,D,0.938742030264154,5
B,D,0.73370215326278,8
A,D,0.635259875829598,10
B,D,-0.594953621934489,5
A,D,-0.516959520143475,4
B,D,-0.393275704153496,10
A,D,0.312386497749526,5
B,D,1.67565039426067,7
A,D,-0.184885553648002,5
B,D,-2.190485536228,7
A,D,0.345328323188184,7
B,D,0.627086451793137,10
A,D,-1.78473318011011,2
B,D,-0.0433276880157435,4
A,D,0.491423105547597,2
B,D,0.134652766912604,3
A,D,-2.17514710827601,9
B,D,1.08141223562894,5
A,D,-0.0322787888689585,10
B,D,-1.52550440079898,5
A,D,-0.0285689457266452,9
B,D,-0.199917992679428,4
A,D,-1.73682408879627,8
B,D,2.00042021028923,7
A,D,-0.224111015271765,6
B,D,1.11461939098499,1
A,D,-0.963636828560392,8
B,D,-1.22040713572372,2
A,D,-0.43518836998207,3
B,D,0.101281762514233,4
A,D,-0.23804970815017,1
B,D,-1.9933643078614,6
A,D,-1.01653759061757,5
B,D,0.705682860833416,3
A,D,-0.617795737319422,8
B,D,-0.473924166207315,3
A,D,-1.8854145667786,5
B,D,-0.501370986159247,6
A,D,-1.38002300946868,6
B,D,1.04776226096039,5
A,D,-0.911065906676043,2
B,D,0.122863661486436,2
A,D,0.69934636012432,4
B,D,-0.150607248204379,5
A,D,-0.652846117282654,4
B,D,1.46431487005301,6
A,D,-0.282432962710209,9
B,D,-0.347175153622241,8
A,D,-1.04044207289871,5
B,D,-0.593598681186259,8
A,D,1.23627333305496,1
B,D,-0.813285094644702,1
A,D,-0.0185207723443918,10
B,D,1.00922733701147,1
A,D,0.635242052344668,8
B,D,0.108205969488484,5
A,D,0.982419786930455,5
B,D,-1.37562926408779,4
A,D,0.325782437653685,8
B,D,-0.958984428589044,9
A,D,-1.11673812612573,4
B,D,0.541584201510324,7
A,D,0.948378712713555,2
B,D,0.389265038873402,7
A,D,-0.175752905204843,2
B,D,1.21588214311004,4
A,D,-0.159315813905085,7
B,D,0.340673712184916,10
A,D,0.629351053590947,4
B,D,-0.525442203333102,1
A,D,1.34641117270817,3
B,D,-0.474668260994484,6
A,D,0.412534385764086,2
B,D,0.821965087695209,8
A,D,0.213867921090843,3
B,D,-1.57242321538693,1
A,D,0.810546500926769,4
B,D,-2.86620960674279,3
A,D,-0.00423394687917986,5
B,D,0.218731877496146,1
A,D,-1.5518695684563,6
B,D,0.0586168516805308,4
A,D,-0.0895344812627754,1
B,D,0.0874747827742855,10
A,D,-0.873389549520128,6
B,D,-1.06854862698595,6
A,D,-0.754325248558344,2
B,D,-0.801510397370423,9
A,D,-0.958138650847609,9
B,D,-0.987300853385593,1
A,D,-0.914543191052102,1
B,D,-0.239669156924342,1
A,D,-0.705930173286807,9
B,D,-0.0176651604747921,9
A,D,0.100002529472573,4
B,D,-1.31423582286472,10
A,D,0.774418390400642,3
B,D,-0.503380281124429,7
A,D,1.10624692827014,8
B,D,-1.6591299805968,9
A,D,0.221134600055459,8
B,D,0.87931964249706,4
A,D,-0.19101371680614,5
B,D,-0.992905828894177,2
A,D,0.715539663960317,8
B,D,-0.0609973107224363,8
A,D,-0.316795490681547,1
B,D,1.91138414075691,10
A,D,-1.9281062736561,4
B,D,-0.535424363322055,3
A,D,-0.391765722685996,10
B,D,0.246840390772692,8
A,D,0.0531609369494853,3
B,D,2.55398561712448,4
A,D,0.0187504174572385,1
B,D,1.7342711583423,1
A,D,0.596923503879689,3
B,D,1.06244512069515,7
A,D,0.824938111948789,1
B,D,-0.48557194174839,10
A,D,1.58538396556116,10
B,D,0.78406508057839,2
A,D,-0.0918114427065543,6
B,D,0.577136862943037,8
A,D,1.35072165375344,4
B,D,0.114419296900576,7
A,D,-0.713953803637732,4
B,D,-1.01334660005381,6
A,D,1.26671815011332,8
B,D,0.0669029646852206,6
A,D,0.55044440406849,7
B,D,-1.48623051969828,9
A,D,0.14059493354756,5
B,D,-0.455433018036002,7
A,D,-0.458855081498758,2
B,D,-0.660635960456355,10
A,D,0.699667567827459,8
B,D,-0.167959907698714,6
A,D,0.397335408897643,6
B,D,0.93838469282067,4
A,D,1.21637570469798,6
B,D,0.725475276607781,2
A,D,-0.145354435420128,2
B,D,0.111360353387087,9
A,D,-0.0128609674727515,6
B,D,-1.93941244963299,2
A,D,-0.345178169871779,3
B,D,-0.812589814089816,4
A,D,-0.375435460078767,1
B,D,-1.59994746904244,7
A,D,-2.77470153344967,10
B,D,-1.09328198804187,6
A,D,1.45146575859332,8
B,D,-0.0383073634589415,2
A,D,0.255465861351468,4
B,D,-1.35912826087129,6
A,D,-0.943184521418596,6
B,D,-1.39807959589113,5
A,D,-0.208596913590995,4
B,D,0.804411596144073,4
A,D,0.455978360593438,8
B,D,1.29364668330736,4
A,D,-0.53105229998032,1
B,D,-0.707455455356427,8
A,D,-2.27415639810888,9
B,D,0.32622042678315,6
A,D,-0.430464678148532,8
B,D,-0.941809613324089,9
A,D,1.35302739184525,6
B,D,-0.20610369874216,2
A,D,-0.774728793104983,1
B,D,1.25249546909314,2
A,D,0.584212779175991,6
B,D,0.882970534897478,9
A,D,0.856337236090409,2
B,D,0.0141386365116625,4
A,D,1.31153049217617,10
B,D,0.958749162895263,10
A,D,-0.230403383461163,3
B,D,0.569303122666543,10
A,D,0.932291358498657,3
B,D,-0.250116434257828,5
A,D,-0.319524630693338,7
B,D,-0.805066789275073,4
A,D,0.359661313879292,10
B,D,2.50165236835112,2
A,D,-0.289144913973691,6
B,D,1.25995031986631,1
A,D,-0.643360058564563,10
B,D,-2.27142701423614,2
A,D,-0.147792481833869,2
B,D,0.166574449443309,4
A,D,1.33878623062574,9
B,D,0.892730068683725,7
A,D,-0.800333036623874,2
B,D,-0.222937047071454,9
A,D,-0.740702207064013,1
B,D,-0.993979745912215,5
A,D,-0.990847582838371,4
B,D,-1.26438327505937,4
A,D,-1.16221728679844,5
B,D,2.29777763234592,4
A,D,0.56871012884115,2
B,D,-0.886216783278208,8
A,D,-0.0378169449341243,2
B,D,-0.111925575253203,6
A,D,0.582546553337732,9
B,D,-0.890605403456718,3
A,D,-2.12194142801265,5
B,D,0.822543245321884,3
A,D,0.769309893246806,9
B,D,-0.371488798618222,3
A,D,1.74381735052189,1
B,D,-0.449175395815808,5
A,D,0.442521625398835,9
B,D,-2.17404208567033,10
A,D,2.12102840922474,9
B,D,-0.0685601737672699,3
A,D,-1.39314509479205,2
B,D,0.517286498046646,5
A,D,0.205056536657896,9
B,D,1.70868426182162,3
A,D,0.314132286174707,5
B,D,0.797083998952065,3
A,D,0.00989052451687104,5
B,D,2.02839597807866,3
A,D,-0.523797773981539,1
B,D,-0.434142710533761,7
A,D,-0.347678519979825,4
B,D,0.969499260015554,5
A,D,1.09883390248523,1
B,D,-0.345819630127662,9
A,D,0.332598929781456,1
B,D,1.93632973916874,6
A,D,1.9554798401115,9
B,D,2.60801452533823,3
A,D,0.0394984780077607,4
B,D,1.55670125049957,10
A,D,-0.240678837395736,2
B,D,-0.612962422665452,1
A,D,0.702749341451874,6
B,D,0.119503381541816,9
A,D,-0.762049327046268,10
B,D,0.127891897274912,1
A,D,-1.13517056537353,2
B,D,0.0752731432312799,3
A,D,0.252662116896504,10
B,D,1.49243058825791,10
A,D,1.00548231968953,8
B,D,0.299961523434329,6
A,D,1.72589211976479,2
B,D,-0.452489182687245,10
A,D,-0.0911250862602953,3
B,D,-0.804537485871829,1
A,D,0.389967287736904,7
B,D,-1.03697887406163,4
A,D,0.429763960629988,8
B,D,-0.393529975592021,8
A,D,0.146983277443031,4
B,D,-2.21914298022086,9
A,D,1.32680385425278,2
B,D,-0.744939062526519,5
A,D,-0.57963447516806,7
B,D,-0.960567906181731,1
A,D,0.48299487085609,1
B,D,0.0426240430152667,7
A,D,-0.859069532101972,2
B,D,-0.224730302414994,7
A,D,-0.331148236700903,3
B,D,1.04313422354625,7
A,D,1.12748144833433,8
B,D,0.862460063063817,2
A,D,0.375636520128758,3
B,D,-0.388671395857269,10
A,D,-2.01473327794397,2
B,D,-0.243283945778321,8
A,D,-0.00161768994730709,8
B,D,0.73661467446637,1
A,D,-0.304431271357622,8
B,D,-0.971594241443741,7
A,D,-0.0667390864694937,10
B,D,-0.0302482875561009,3
A,D,-0.208457974932935,2
B,D,1.36557805624546,2
A,D,-1.08454041058058,8
B,D,-0.849566950490493,3
A,D,0.380072129474446,6
B,D,0.166152477418142,2
A,D,-1.6139079866319,7
B,D,-1.65289741014933,8
A,D,-0.126529171027571,7
B,D,-2.32515273379301,9
A,D,0.492248871188763,9
B,D,0.195094103148052,10
A,D,0.769882476667183,9
B,D,0.404833023112093,9
A,D,-1.05328718475478,9
B,D,0.27333410748556,5
A,D,1.2723527892996,6
B,D,-1.13086683384332,5
A,D,-0.21120113023898,10
B,D,-1.60820714968886,7
A,D,0.00583590340108217,8
B,D,0.644321818213289,4
A,D,-1.19491733445154,1
B,D,0.286210729130503,3
A,D,-0.606505906125075,4
B,D,-0.743953527336086,2
A,D,-0.0816913194554198,9
B,D,1.55513117495409,1
A,D,-0.836517286527997,8
B,D,0.585776955848829,9
A,D,0.160895931620918,8
B,D,1.34137191311655,4
A,D,-0.893840083333871,1
B,D,1.12505268069966,5
A,D,-0.035995269207542,7
B,D,0.304578895645729,5
A,D,0.338410049673577,9
B,D,-1.23627261598645,5
A,D,-0.210274551877982,8
B,D,-0.824887219665165,6
A,D,0.289210088383865,4
B,D,0.930422992489005,3
A,D,-0.0924105132622767,2
B,D,-2.32987455815752,10
A,D,-1.58591786516431,9
B,D,0.601831465243705,6
A,D,-1.22132445957331,6
B,D,0.912494113334122,6
A,D,2.04497352525385,4
B,D,0.175537784308503,3
A,D,-0.0486982408545547,7
B,D,-0.995420317515391,6
A,D,-0.0368012385960361,6
B,D,-0.694636340636768,7
A,D,-1.06312320641195,9
B,D,-0.569773123971995,6
A,D,1.25387243223021,1
B,D,0.568762745530094,4
A,D,-1.1234059118099,8
B,D,0.42436370525094,9
A,D,-0.366244587560633,9
B,D,-1.28022402346962,6
A,D,0.521956707840431,2
B,D,0.182090293629251,3
A,D,-0.48547438686798,2
B,D,-1.43620872047463,3
A,D,-0.615142067524461,3
B,D,0.754775701611772,5
A,D,0.876294730388235,7
B,D,1.84192519738933,2
A,D,1.76454070048379,2
B,D,-0.793763035539856,6
A,D,1.39017097789355,3
B,D,0.0327872872708316,9
A,D,-0.701737098408303,2
B,D,-0.108912286152164,7
A,D,-0.303866821343071,4
B,D,-2.30710946224021,9
A,D,0.159949655091325,10
B,D,0.823977388398546,10
A,D,-0.621574499262073,8
B,D,-0.238644161757004,7
A,D,0.211614224396457,5
B,D,-0.135080324888481,10
A,D,1.61214866641187,3
B,D,-0.997627729636192,3
A,D,0.475290744856722,3
B,D,-0.152890087714579,7
A,D,-0.813293602587478,2
B,D,-1.95027201529571,5
A,D,-0.290140912529804,3
B,D,0.911473752988935,10
A,D,1.31216206464217,10
B,D,-0.721069574048898,6
A,D,0.518097083513838,3
B,D,0.962111804021287,9
A,D,0.6250715126119,3
B,D,-1.086692956539,3
A,D,1.63535766680066,7
B,D,-1.12527283933292,6
A,D,0.641654779105545,6
B,D,2.00798887997129,5
A,D,0.730365779930532,9
B,D,-1.44093495284125,7
A,D,0.417947507689659,5
B,D,-0.9796921805554,4
A,D,-0.267828305550618,6
B,D,-0.509295866288966,7
A,D,1.06523080864297,9
B,D,-0.551404511697291,3
A,D,0.752582901195468,8
B,D,-0.0803311085704639,3
A,D,-1.34632281554628,4
B,D,-0.659215274676284,2
A,D,0.382362566973721,9
B,D,-0.72900832016563,1
A,D,0.478461013400428,4
B,D,-0.319023614779481,10
A,D,2.56728030298268,1
B,D,-1.10247890503114,8
A,D,-0.387023761665438,2
B,D,-0.612926630346222,8
A,D,0.749520733063398,3
B,D,1.13714656925172,1
A,D,0.97194117395968,9
B,D,-1.1639027889722,9
A,D,1.67669651297532,2
B,D,-0.758410453408641,3
A,D,1.61628879140552,7
B,D,0.157622317756765,3
A,D,-0.38077273554179,7
B,D,1.51281122816892,2
A,D,0.967025738743257,4
B,D,1.25186080579621,6
A,D,1.02213373503128,6
B,D,1.04601809514346,7
A,D,0.332113696908991,5
B,D,-0.112666568399086,9
A,D,0.101764858485186,8
B,D,-1.14043358897752,5
A,D,0.61573344999816,6
B,D,-1.38708741995408,10
A,D,0.122856558841965,5
B,D,0.160504272635528,6
A,D,1.21775333610975,3
B,D,-1.7945675402591,8
A,D,1.15130585140041,9
B,D,0.639369952967982,7
A,D,-0.272066796818047,3
B,D,0.0346376117470983,5
A,D,-1.39579834365142,2
B,D,-1.84825422838794,8
A,D,-1.32282573288977,2
B,D,0.0821998745513421,7
A,D,0.479922887710824,3
B,D,0.260542053648548,6
A,D,-0.674805465819898,10
B,D,-0.766928973800003,5
A,D,-1.23553130207848,6
B,D,-0.0238128782005122,8
A,D,-1.07284931096992,1
B,D,0.701691869051509,6
A,D,0.796008457117299,7
B,D,-0.0493714362389971,4
A,D,0.249174285573524,6
B,D,0.943974956569439,8
A,D,1.50220830355053,1
B,D,0.121390425693293,10
A,D,-0.401281158778809,6
B,D,0.980766521486339,4
A,D,0.630699396296908,3
B,D,0.792951572906178,10
A,D,1.50864631153092,5
B,D,-0.700477952314868,2
A,D,-0.411175936411813,5
B,D,-0.741966662735206,10
A,D,0.154691346766135,9
B,D,-2.50657452380823,6
A,D,1.31176780902397,5
B,D,1.04511791604063,10
A,D,-0.013709222764171,6
B,D,-2.02571062376799,7
A,D,-0.154170265372403,10
B,D,0.678548499373269,3
A,D,1.84793591393933,4
B,D,1.85326900220372,9
A,D,0.00656162063375709,9
B,D,-0.88398908548453,10
A,D,1.47515388768334,3
B,D,1.37356912092364,7
A,D,1.33262464558445,9
B,D,0.981869008718446,7
A,D,-2.58788321333108,10
B,D,0.0775058972924417,6
A,D,-0.491665325767941,3
B,D,0.375315408205148,7
A,D,0.554152857490034,8
B,D,0.400410469126792,8
A,D,-0.297629112431579,1
B,D,-0.112563338217898,5
A,D,-0.301449328851158,5
B,D,-0.269897534656769,9
A,D,0.372522279913307,10
B,D,-0.715220681007547,1
A,D,-1.2726632814045,9
B,D,-0.356015681690445,4
A,D,-0.847629083391692,2
B,D,0.489068555144488,3
A,D,-0.573923210256373,8
B,D,0.718832007053127,8
A,D,-0.686816435919512,10
B,D,0.160214988561049,1
A,D,-0.541267835993936,9
B,D,-1.16153759223248,4
A,D,0.228993154312047,4
B,D,0.197504271867967,9
A,D,1.5702530242405,6
B,D,0.375081535359006,4
A,D,1.15792560248949,7
B,D,0.863279362024375,1
A,D,-0.244159720158391,9
B,D,-1.54243985519561,4
A,D,-0.164074884544308,8
B,D,-0.58078966979968,7
A,D,0.480970555162526,10
B,D,-0.187104929894388,6
A,D,2.08314719801591,2
B,D,-1.42539105778471,4
A,D,0.610881196949532,10
B,D,0.702230576779139,8
A,D,1.13720066162365,3
B,D,-1.33779106584877,8
A,D,1.03691669729493,4
B,D,0.411463616105406,9
A,D,0.229975465044755,8
B,D,-0.333738331312185,7
A,D,-1.84403668576639,5
B,D,-0.955925406016881,1
A,D,-1.42168123557907,8
B,D,0.715729328986246,3
A,D,-0.0160939771890519,7
B,D,0.301947557780688,6
A,D,-1.38993403114725,6
B,D,0.236205618905188,7
A,D,0.822262420870636,5
B,D,-1.38962338177755,7
A,D,-0.188459305752178,10
B,D,-1.19333912601986,2
A,D,0.443631455383517,3
B,D,0.640857809895421,6
A,D,0.730374003192071,2
B,D,0.844186418231296,7
A,D,-0.885847103762517,6
B,D,0.859547258444427,6
A,D,0.531830605039673,9
B,D,-0.125864087975293,9
A,D,-0.560021986057957,7
B,D,0.874171815832377,7
A,D,0.404154563834677,5
B,D,0.459703026035868,3
A,D,-1.54243911479766,6
B,D,0.987170846167287,1
A,D,1.57047590246418,1
B,D,-1.08944493880594,5
A,D,0.896358442098662,4
B,D,-1.12910893127275,9
A,D,0.670921426653972,1
B,D,-0.478725346823243,7
A,D,0.867190748688011,8
B,D,-0.751104347823187,2
A,D,1.44393820690098,1
B,D,0.787827785531298,2
A,D,-0.820152718674271,3
B,D,0.65712252072018,3
A,D,-1.71383431888007,2
B,D,-0.445476736891688,5
A,D,-0.280832580527769,2
B,D,-0.232673690162376,4
A,D,-0.438450020534123,10
B,D,0.51353256989229,10
A,D,-0.0849085757409673,10
B,D,0.0791897244140568,2
A,D,0.00459735946181464,9
B,D,-0.208943226722273,7
A,D,-2.07276339690289,2
B,D,0.581806665192516,5
A,D,-1.18249118500968,4
B,D,-0.223157056567039,4
A,D,0.173447616455901,1
B,D,-0.739403830974594,3
A,D,-0.021218023777795,10
B,D,-0.456631139853789,10
A,D,1.02030371048793,8
B,D,0.847816981266522,7
A,D,-3.2007323172678,7
B,D,0.44676876653334,7
A,D,1.18774003952671,10
B,D,1.67932288782738,4
A,D,-0.710943780876535,10
B,D,-1.99446940360578,1
A,D,0.800871968461843,6
B,D,0.521131809835448,5
A,D,1.32941814987029,8
B,D,-0.175885924365028,9
A,D,0.59912103459178,1
B,D,1.63207893640263,8
A,D,1.63517259841943,7
B,D,-1.96671304840592,2
A,D,0.710681937249984,3
B,D,-0.37673531990055,10
A,D,0.289356024024204,9
B,D,-0.575494651082926,10
A,D,0.249880721941939,2
B,D,0.48191989665983,1
A,D,-0.584050770598739,8
B,D,1.04271262732792,1
A,D,1.38454359837768,5
B,D,-0.16826426484761,6
A,D,-0.296645339574283,2
B,D,1.38530307637525,4
A,D,0.217246585099881,9
B,D,0.147364626819382,7
A,D,-0.686985447890757,9
B,D,-0.141418843064586,6
A,D,2.208720860524,3
B,D,0.90790979186951,5
A,D,-1.12000842685122,8
B,D,-0.981631437785236,9
A,D,-1.60379287407642,6
B,D,-0.327246056679775,3
A,D,-0.224942575183362,6
B,D,0.761479387173212,8
A,D,1.16233542696789,3
B,D,0.40917264060445,2
A,D,0.127119422475161,5
B,D,-1.35895894528973,6
A,D,-0.0633177425225298,5
B,D,-0.853736443723842,8
A,D,-0.466926645889691,3
B,D,0.724088465299625,6
A,D,0.777808123684898,2
B,D,1.86058664747558,9
A,D,0.948158286277156,9
B,D,-0.264328670000806,5
A,D,1.07042626675554,9
B,D,0.809796339457769,6
A,D,-0.391611258379426,10
B,D,0.598052620595362,9
A,D,0.554828507493616,6
B,D,-1.7122660756737,1
A,D,-0.638277585822515,4
B,D,-0.199698141631448,3
A,D,-1.35373413441665,7
B,D,-1.33870564381163,10
A,D,0.925691534003801,7
B,D,-2.77807990721387,4
A,D,0.398457842007841,5
B,D,0.85379579775522,4
A,D,0.258485396732149,4
B,D,-0.28577287337019,1
A,D,0.691771058990825,8
B,D,0.808458797353556,6
A,D,1.11297505217384,2
B,D,-1.38115869600335,5
A,D,-1.13665196417426,10
B,D,0.00509144154990712,2
A,D,0.636421856936622,4
B,D,0.0665210279061663,6
A,D,-0.243169399045786,7
B,D,-0.501037322186653,5
A,D,-0.786907872075765,8
B,D,0.981235640041097,2
A,D,2.27068187112183,8
B,D,-0.303647372965923,5
A,D,0.804807025530039,4
B,D,1.06392959662886,9
A,D,-0.0381473154373447,8
B,D,0.810420065854839,6
A,D,-0.541746567318037,4
B,D,0.644840026217519,9
A,D,-0.332538187914815,4
B,D,-1.67844285625366,2
A,D,-1.17807265284997,10
B,D,-0.549100069721623,4
A,D,1.38614041215027,9
B,D,1.4445738591902,2
A,D,0.21301340060527,10
B,D,0.493993281495505,9
A,D,-0.927219060399424,7
B,D,-2.07836233823224,3
A,D,-0.153003377379378,10
B,D,-0.0323035412300201,2
A,D,-0.181183260180595,8
B,D,-0.983511981575699,2
A,D,-1.35037191122017,9
B,D,-0.36214310248889,4
A,D,1.18777521035811,2
B,D,1.75466528522629,9
A,D,-0.775337461684145,9
B,D,0.682381799438541,4
A,D,1.25397775714987,10
B,D,-1.03760677669373,8
A,D,0.063976657217565,8
B,D,0.210997196366405,10
A,D,0.574198157082077,8
B,D,1.37213122776759,4
A,D,-1.45715968183366,5
B,D,0.839354364615278,4
A,D,0.386544394921046,1
B,D,-0.508355383820425,9
A,D,0.18788075802669,3
B,D,2.50962182403048,4
A,D,0.0365700798691506,10
B,D,-1.01056990428706,5
A,D,-1.3118940333188,9
B,D,-1.50851502487722,4
A,D,-0.762989011752478,2
B,D,3.6181065475352,10
A,D,-0.319202530704113,3
B,D,1.61125971143482,6
A,D,-1.34976509851417,7
B,D,1.43686351321207,9
A,D,-0.671765885798404,8
B,D,-1.10110549444012,9
A,D,-0.794981980994551,10
B,D,-0.230813288009494,2
A,D,-1.00914575563966,3
B,D,0.897409871741507,2
A,D,0.719584155392803,2
B,D,1.82212233994309,7
A,D,0.320597777814181,2
B,D,0.108748477289748,8
A,D,0.301775812909174,1
B,D,-0.0376082037832322,1
A,D,1.09544464779736,6
B,D,0.554796462913249,7
A,D,1.07444859603234,3
B,D,1.26344339292701,4
A,D,0.187601909191456,3
B,D,3.35403611181528,3
A,D,0.191979182876959,9
B,D,-0.833325292700069,5
A,D,-0.625872769317802,1
B,D,-0.918842451985356,8
A,D,-0.872818832993868,9
B,D,0.645333700453549,9
A,D,1.10424989500918,9
B,D,-1.79667961495416,6
A,D,-0.266305222042576,6
B,D,-0.630214719487752,1
A,D,-0.702101292104928,10
B,D,-0.853980062224184,6
A,D,0.26656829226228,2
B,D,0.384213148883982,7
A,D,0.199831883128375,5
B,D,0.740970123121486,2
A,D,0.512488756796878,4
B,D,0.136192307771052,1
A,D,-1.58125325129967,6
B,D,1.68973231013104,3
A,D,1.457440122154,6
B,D,-0.111808421936769,2
A,D,0.979427534665416,3
B,D,-0.350898590033413,6
A,D,1.30998143024556,7
B,D,-1.67310874993005,1
A,D,-1.07691275257093,3
B,D,-1.18570543334992,3
A,D,0.390739154130332,7
B,D,-1.15235609970612,4
A,D,0.488744748215346,3
B,D,1.55598920772076,10
A,D,-0.578496091607999,6
B,D,2.21927732111336,7
A,D,-0.45643712026876,8
B,D,-1.1357848423207,7
A,D,1.12676794222363,8
B,D,-0.478391721672714,4
A,D,0.846196308570993,3
B,D,0.106650543084817,5
A,D,-1.03812983458025,5
B,D,-0.331673201986442,5
A,D,0.605356717911421,1
B,D,-0.340887609826466,8
A,D,-1.60636866846301,7
B,D,-1.4034021984285,2
A,D,-0.853096585150516,6
B,D,0.393187843430389,1
A,D,0.928235429593052,4
B,D,0.351965387885169,2
A,D,0.0363351516200455,6
B,D,1.33174603748419,10
A,D,-0.00564946924379228,5
B,D,0.871325516253629,7
A,D,0.573086415358352,10
B,D,-0.331751435401083,10
A,D,-2.50530926878828,6
B,D,1.66886370709422,10
A,D,0.825038339888909,9
B,D,-0.338833392487454,7
A,D,-0.679683316360727,9
B,D,1.39849252276836,4
A,D,-0.347498969088665,5
B,D,-0.142468552946507,1
A,D,-0.987463790707561,8
B,D,-0.00558371857524246,9
A,D,2.53962206261606,7
B,D,1.01221868486091,9
A,D,1.30610254884233,9
B,D,-1.00201125462811,6
A,D,0.888510008905093,6
B,D,0.014191963082834,7
A,D,-0.30245286446447,9
B,D,0.521954464082535,4
A,D,1.17437377999152,1
B,D,-0.324295143109762,5
A,D,-1.00814083084302,8
B,D,0.848648130308693,6
A,D,-0.0248557227090873,9
B,D,-0.372490100670971,4
A,D,0.366284176187985,3
B,D,-0.949226688375498,4
A,D,0.201414695239505,1
B,D,-0.271001141232612,5
A,D,0.567793267859326,2
B,D,1.00734742282025,9
A,D,1.18057789804055,7
B,D,2.53374503467058,5
A,D,-1.50432523485625,1
B,D,2.46191478632544,3
